id,logtime,campaignid
7560207793943346160,2018-02-22 09:49:43.386,1167711
4927948275175244616,2018-02-22 09:49:43.720,1020893
1359928373550578188,2018-02-22 09:49:49.345,1167711
2924036214356345873,2018-02-22 09:49:51.744,1199166
4802402576377744675,2018-02-22 09:49:53.637,1167711
8101169111032480418,2018-02-22 09:49:58.525,1049355
1303081602101536095,2018-02-22 09:49:58.709,1199166
5580146892531067718,2018-02-22 09:49:59.796,1232120
7852352755348157512,2018-02-22 09:50:03.438,1199166
5049112072549516456,2018-02-22 09:50:03.919,1232120
8124520266873875170,2018-02-22 09:50:05.745,1167711
6317689447220171047,2018-02-22 09:50:07.105,1167711
8646989983634726561,2018-02-22 09:50:09.093,1049355
4155238509965766265,2018-02-22 09:50:10.072,1049355
6353111126880024195,2018-02-22 09:50:12.388,1049355
8860552685564087516,2018-02-22 09:50:13.191,1167711
3527822874027041351,2018-02-22 09:50:13.862,1188683
311389595427677606,2018-02-22 09:50:15.698,1167711
8265676307928811142,2018-02-22 09:50:16.481,1232120
8560316965856917677,2018-02-22 09:50:16.835,1049355
6870032413465898145,2018-02-22 09:50:17.601,1167711
4305033087648487563,2018-02-22 09:50:17.936,1167711
9189642511870784323,2018-02-22 09:50:18.345,1188683
5143673266127845981,2018-02-22 09:50:19.691,1232120
2225580476615899609,2018-02-22 09:50:21.571,1167711
2777665027996804400,2018-02-22 09:50:24.631,1188683
8952466307709132080,2018-02-22 09:50:24.781,1232120
7436461785521153250,2018-02-22 09:50:27.573,1049355
8868230659051506551,2018-02-22 09:50:28.556,1221633
8304773453529800197,2018-02-22 09:50:28.751,1188683
5895431906952428850,2018-02-22 09:50:28.754,1188683
2923564458928115404,2018-02-22 09:50:28.859,1221633
8616697870511215734,2018-02-22 09:50:30.056,1232120
486095930653112106,2018-02-22 09:50:30.876,1221633
535554919589067140,2018-02-22 09:50:32.113,1167711
4725545577774833289,2018-02-22 09:50:32.735,1188683
5381371941315345952,2018-02-22 09:50:34.334,1188683
1796568528731298898,2018-02-22 09:50:35.000,1221633
5187094713802330951,2018-02-22 09:50:36.263,1188683
7360850580966144676,2018-02-22 09:50:36.393,1020893
5256121904258113454,2018-02-22 09:50:37.397,1221633
2911720315211722235,2018-02-22 09:50:37.457,1020893
4466468776363897642,2018-02-22 09:50:37.914,1188683
3026532037422131029,2018-02-22 09:50:38.277,1020893
7021904646789244754,2018-02-22 09:50:38.278,1020893
3382004461556524624,2018-02-22 09:50:39.035,1020893
2642269150811097913,2018-02-22 09:50:39.487,1232120
6190595699753835539,2018-02-22 09:50:39.982,1020893
6262926487456776803,2018-02-22 09:50:40.807,1020893
6802392903894209149,2018-02-22 09:50:42.084,1020893
7454099286455687923,2018-02-22 09:50:43.927,1167711
6227121085341547073,2018-02-22 09:50:43.956,1167711
3232457253693814446,2018-02-22 09:50:46.501,1188683
69884382858127719,2018-02-22 09:50:46.689,1221633
1052539583755917702,2018-02-22 09:50:47.239,1232120
1166142302029961228,2018-02-22 09:50:47.618,1049355
1817590731506830601,2018-02-22 09:50:47.762,1221633
4643254666263068573,2018-02-22 09:50:48.562,1221633
3919017533892625494,2018-02-22 09:50:49.527,1221633
6247174080413769188,2018-02-22 09:50:51.454,1167711
5444111077024414351,2018-02-22 09:50:52.068,1232120
5271234191971232014,2018-02-22 09:50:52.789,1221633
7092313323573423939,2018-02-22 09:50:59.419,1232120
4941511742500468004,2018-02-22 09:51:00.300,1199166
3722589676603910764,2018-02-22 09:51:00.608,1199166
6503936772453891359,2018-02-22 09:51:01.317,1232120
4841228804033320360,2018-02-22 09:51:01.462,1232120
6700540527585608494,2018-02-22 09:51:02.154,1049355
6044611792116058884,2018-02-22 09:51:02.948,1188683
7637144724755196770,2018-02-22 09:51:03.028,1167711
6918047296691963494,2018-02-22 09:51:03.170,1188683
7671588244747972610,2018-02-22 09:51:07.086,1188683
3807120313599606275,2018-02-22 09:51:07.370,1188683
2018479667688321034,2018-02-22 09:51:09.233,1232120
8867269887728733306,2018-02-22 09:51:09.429,1167711
669946759560459964,2018-02-22 09:51:13.046,1232120
8540959694656017525,2018-02-22 09:51:13.769,1221633
916052145438490048,2018-02-22 09:51:14.499,1232120
3094392175095595192,2018-02-22 09:51:14.727,1199166
4823733224787996706,2018-02-22 09:51:19.484,1232120
9126986545559049038,2018-02-22 09:51:20.158,1221633
2719667188012175912,2018-02-22 09:51:20.209,1221633
6853642946398577531,2018-02-22 09:51:23.990,1020893
8176433842997734937,2018-02-22 09:51:24.213,1221633
6479161911278692028,2018-02-22 09:51:25.028,1049355
6947230751019836576,2018-02-22 09:51:26.533,1221633
6148602455954422585,2018-02-22 09:51:30.515,1188683
8736614766190627022,2018-02-22 09:51:31.663,1199166
3776876134886469482,2018-02-22 09:51:32.859,1221633
2876914689557683363,2018-02-22 09:51:34.146,1221633
5802643953058147803,2018-02-22 09:51:34.212,1232120
1419923834207475273,2018-02-22 09:51:34.296,1232120
7231901899186882209,2018-02-22 09:51:34.812,1221633
4298437203626692254,2018-02-22 09:51:35.916,1221633
6325897593935216970,2018-02-22 09:51:38.095,1188683
5227140437650571389,2018-02-22 09:51:38.407,1188683
1355994036923633195,2018-02-22 09:51:38.501,1167711
8829610005658455567,2018-02-22 09:51:38.604,1221633
112620151716216910,2018-02-22 09:51:38.647,1188683
1412244155723206779,2018-02-22 09:51:39.303,1199166
1157484399015395999,2018-02-22 09:51:41.571,1232120
3989716278035526714,2018-02-22 09:51:43.326,1199166
5610324622909127953,2018-02-22 09:51:43.955,1199166
7610441572564853759,2018-02-22 09:51:44.063,1232120
182724544013188321,2018-02-22 09:51:44.907,1188683
8066470755825585481,2018-02-22 09:51:47.322,1199166
837738071040479583,2018-02-22 09:51:49.530,1188683
4103759795483914426,2018-02-22 09:51:50.065,1221633
2424586166462630048,2018-02-22 09:51:50.077,1221633
2281370634589482403,2018-02-22 09:51:50.215,1167711
1740192009433494373,2018-02-22 09:51:51.082,1221633
1918471418015575721,2018-02-22 09:51:51.548,1221633
1612326947398381578,2018-02-22 09:51:53.494,1221633
573959448074535067,2018-02-22 09:51:54.005,1188683
88207815038860904,2018-02-22 09:52:00.144,1188683
391946284140699607,2018-02-22 09:52:00.780,1049355
7344437342832188805,2018-02-22 09:52:01.852,1232120
1457363229397236116,2018-02-22 09:52:03.872,1020893
3950942231335815042,2018-02-22 09:52:04.255,1167711
8506360612866962521,2018-02-22 09:52:05.880,1232120
8123531299335750265,2018-02-22 09:52:07.178,1188683
4535821734163795142,2018-02-22 09:52:07.426,1232120
1522779906578946239,2018-02-22 09:52:07.705,1188683
2353592692151379620,2018-02-22 09:52:07.810,1232120
2165136903198604517,2018-02-22 09:52:08.665,1199166
1246329004570478126,2018-02-22 09:52:08.675,1199166
3908231410354800185,2018-02-22 09:52:09.237,1232120
6030369492079327592,2018-02-22 09:52:11.598,1221633
8258905917835569910,2018-02-22 09:52:11.623,1221633
1692007372273650753,2018-02-22 09:52:15.710,1199166
2869889715628391269,2018-02-22 09:52:16.756,1199166
2879346036206322870,2018-02-22 09:52:16.766,1199166
3503606243744550123,2018-02-22 09:52:19.233,1167711
405524513261644779,2018-02-22 09:52:20.833,1199166
3391985339437095611,2018-02-22 09:52:20.839,1199166
5150283397883107656,2018-02-22 09:52:21.166,1188683
7633278336636569899,2018-02-22 09:52:21.747,1232120
946521410604354996,2018-02-22 09:52:22.705,1199166
2355077997195273992,2018-02-22 09:52:22.751,1188683
3087886514288640053,2018-02-22 09:52:23.178,1188683
8853484594584284449,2018-02-22 09:52:23.216,1199166
1814238410496136656,2018-02-22 09:52:26.225,1232120
5464241407332868340,2018-02-22 09:52:26.705,1232120
8600897985465005706,2018-02-22 09:52:29.711,1020893
6625822103836733518,2018-02-22 09:52:30.519,1049355
2217315067396842902,2018-02-22 09:52:32.668,1188683
7421454633695723623,2018-02-22 09:52:33.244,1049355
1797248110449087389,2018-02-22 09:52:35.296,1049355
7130575338478316930,2018-02-22 09:52:37.862,1221633
5863564667445645260,2018-02-22 09:52:39.100,1167711
209093669586583832,2018-02-22 09:52:39.135,1221633
602480457459844107,2018-02-22 09:52:39.453,1221633
1237112695034180361,2018-02-22 09:52:40.203,1188683
4200862683090909213,2018-02-22 09:52:40.246,1199166
1851388153124609816,2018-02-22 09:52:40.472,1049355
6719653266849465063,2018-02-22 09:52:41.799,1188683
3576157538013998091,2018-02-22 09:52:42.298,1221633
8889224419295649818,2018-02-22 09:52:42.535,1049355
429351989307062944,2018-02-22 09:52:44.130,1221633
1901907244621386373,2018-02-22 09:52:44.988,1199166
7180111742522147889,2018-02-22 09:52:45.415,1221633
1708813755275367925,2018-02-22 09:52:45.456,1199166
7528522856003102058,2018-02-22 09:52:45.721,1232120
2612138418253780699,2018-02-22 09:52:48.305,1188683
6043478888844729637,2018-02-22 09:52:51.026,1049355
5302062161206300773,2018-02-22 09:52:51.132,1199166
4555916177333136819,2018-02-22 09:52:52.243,1199166
3534890423231582723,2018-02-22 09:52:52.512,1167711
7925429596378654563,2018-02-22 09:52:53.317,1167711
5882101625589233756,2018-02-22 09:52:54.489,1167711
750749566639777114,2018-02-22 09:52:54.730,1049355
1472916829351896925,2018-02-22 09:52:54.827,1188683
2372861023127488692,2018-02-22 09:52:54.848,1049355
8506942132668250178,2018-02-22 09:53:01.459,1188683
3678378881679561299,2018-02-22 09:53:03.103,1232120
6367417374993117510,2018-02-22 09:53:03.446,1167711
7469670152962762937,2018-02-22 09:53:03.948,1167711
6300695020205836106,2018-02-22 09:53:04.434,1188683
3185834297249863755,2018-02-22 09:53:05.445,1188683
2922760476742837586,2018-02-22 09:53:06.831,1188683
7480997240686451210,2018-02-22 09:53:07.581,1167711
8370576431368837599,2018-02-22 09:53:08.804,1232120
2641641342170400002,2018-02-22 09:53:10.725,1167711
1072924901494736916,2018-02-22 09:53:12.430,1167711
8209313976524152864,2018-02-22 09:53:13.940,1167711
6009531623873043615,2018-02-22 09:53:14.180,1199166
1547749832958676976,2018-02-22 09:53:14.519,1167711
267888206128147893,2018-02-22 09:53:23.234,1199166
4402849658911483392,2018-02-22 09:53:25.131,1167711
6408442746548562054,2018-02-22 09:53:25.136,1199166
94066401467515451,2018-02-22 09:53:27.330,1167711
6249929100719665184,2018-02-22 09:53:27.723,1188683
2760952488186579819,2018-02-22 09:53:27.772,1049355
4151672001541477367,2018-02-22 09:53:27.850,1199166
1714831586544884597,2018-02-22 09:53:29.063,1232120
947899990255563147,2018-02-22 09:53:29.395,1167711
8661516805753200891,2018-02-22 09:53:30.743,1049355
7874518707114535313,2018-02-22 09:53:30.832,1049355
1749022244861070640,2018-02-22 09:53:32.459,1221633
7367810300347553954,2018-02-22 09:53:33.999,1188683
6089154188194392794,2018-02-22 09:53:34.865,1221633
8309743084873249053,2018-02-22 09:53:34.949,1221633
4624461571093177626,2018-02-22 09:53:36.519,1167711
4843033744026619746,2018-02-22 09:53:36.552,1167711
773937468211130763,2018-02-22 09:53:36.657,1188683
8076387592817841220,2018-02-22 09:53:37.461,1221633
168703728347386391,2018-02-22 09:53:38.883,1167711
2201667039506120340,2018-02-22 09:53:39.652,1049355
7373493995181220858,2018-02-22 09:53:39.717,1221633
754820614934524472,2018-02-22 09:53:40.436,1221633
2035000359507158280,2018-02-22 09:53:40.625,1221633
8814171333366278563,2018-02-22 09:53:41.229,1020893
1314434165293300111,2018-02-22 09:53:41.236,1221633
5151987416993427249,2018-02-22 09:53:42.321,1020893
59443764006978740,2018-02-22 09:53:43.090,1221633
2262303412992692863,2018-02-22 09:53:43.175,1221633
1714391798485787868,2018-02-22 09:53:43.431,1221633
6757976881310094213,2018-02-22 09:53:43.948,1049355
3561638145666245051,2018-02-22 09:53:44.029,1020893
2410792761221048895,2018-02-22 09:53:44.649,1188683
5532838369573523809,2018-02-22 09:53:44.861,1221633
1674340747430627037,2018-02-22 09:53:45.181,1221633
2487807399690193472,2018-02-22 09:53:45.305,1049355
2207701982781728704,2018-02-22 09:53:45.397,1049355
1267208216504290831,2018-02-22 09:53:45.529,1199166
6658577974033411929,2018-02-22 09:53:46.906,1188683
6613434471076996309,2018-02-22 09:53:47.553,1232120
7693627955600613522,2018-02-22 09:53:47.770,1049355
1265720671483660971,2018-02-22 09:53:47.898,1167711
4421995062425427946,2018-02-22 09:53:48.517,1049355
3554018123231864393,2018-02-22 09:53:48.596,1221633
3422046911187599237,2018-02-22 09:53:49.622,1188683
1059700964931965342,2018-02-22 09:53:50.181,1221633
2840612876894566174,2018-02-22 09:53:52.858,1167711
2277826414005084441,2018-02-22 09:53:54.713,1199166
1740913641526836560,2018-02-22 09:53:57.301,1188683
4919513689272331280,2018-02-22 09:53:57.441,1167711
8557242887627475619,2018-02-22 09:53:59.295,1049355
7817762717129250273,2018-02-22 09:54:00.155,1199166
2199327633763643497,2018-02-22 09:54:01.514,1188683
3246565776443555891,2018-02-22 09:54:03.159,1049355
8386700445547936103,2018-02-22 09:54:04.114,1188683
4646866118516585452,2018-02-22 09:54:04.263,1167711
8650087964607877368,2018-02-22 09:54:04.567,1167711
7520230545510457241,2018-02-22 09:54:05.654,1188683
8043964868650795768,2018-02-22 09:54:06.220,1049355
4769786821548862479,2018-02-22 09:54:06.377,1049355
192623147148292320,2018-02-22 09:54:07.256,1188683
6016715571633904447,2018-02-22 09:54:08.803,1049355
7164848363562044762,2018-02-22 09:54:10.496,1199166
3245064917267264116,2018-02-22 09:54:11.367,1049355
1111777493497576890,2018-02-22 09:54:12.690,1049355
112056613402514272,2018-02-22 09:54:15.200,1188683
8053113838607652584,2018-02-22 09:54:18.815,1232120
4643008248823788521,2018-02-22 09:54:23.560,1167711
3972853509074380482,2018-02-22 09:54:24.293,1049355
9120237949474181798,2018-02-22 09:54:27.641,1049355
6324664235243395414,2018-02-22 09:54:28.982,1188683
3972389398753585891,2018-02-22 09:54:29.084,1199166
4619464225697343231,2018-02-22 09:54:29.108,1199166
5362906101366741526,2018-02-22 09:54:29.765,1199166
8868905743238075307,2018-02-22 09:54:30.059,1188683
6610764431806973578,2018-02-22 09:54:31.871,1167711
509906194564580015,2018-02-22 09:54:32.966,1188683
4069640500986722928,2018-02-22 09:54:33.168,1167711
1434028126614103857,2018-02-22 09:54:33.620,1199166
141119107969946660,2018-02-22 09:54:33.886,1221633
7910068374015918029,2018-02-22 09:54:33.893,1020893
5154312175585222769,2018-02-22 09:54:34.368,1188683
7584285558174960505,2018-02-22 09:54:34.575,1020893
8731608056373201801,2018-02-22 09:54:34.972,1049355
3981529265501438145,2018-02-22 09:54:35.700,1020893
397138966334822211,2018-02-22 09:54:35.956,1221633
4028708834627996275,2018-02-22 09:54:35.989,1020893
6784359344351916204,2018-02-22 09:54:37.165,1221633
1125404324239948315,2018-02-22 09:54:37.541,1221633
492807626091314324,2018-02-22 09:54:37.583,1232120
5990469271289984344,2018-02-22 09:54:39.089,1020893
4809658522124716769,2018-02-22 09:54:39.709,1167711
1020807729669896808,2018-02-22 09:54:40.363,1167711
7129341506073979637,2018-02-22 09:54:40.406,1020893
5768507265184871286,2018-02-22 09:54:40.753,1221633
4201180938155488308,2018-02-22 09:54:41.814,1167711
8909919841191562312,2018-02-22 09:54:44.003,1167711
1188273029054617420,2018-02-22 09:54:44.504,1167711
1258649151252246240,2018-02-22 09:54:44.706,1188683
6232301164665051635,2018-02-22 09:54:45.600,1188683
1806036960533952778,2018-02-22 09:54:45.928,1188683
2056333825440787609,2018-02-22 09:54:46.173,1167711
3947039931145049158,2018-02-22 09:54:46.874,1232120
8729765158023355115,2018-02-22 09:54:48.417,1167711
6235151163315070910,2018-02-22 09:54:48.692,1167711
8760762840844902658,2018-02-22 09:54:49.132,1221633
6565869628966214095,2018-02-22 09:54:52.393,1167711
5843316824094614942,2018-02-22 09:54:53.980,1167711
6148438939686089623,2018-02-22 09:54:54.575,1049355
3875917946583700661,2018-02-22 09:54:54.852,1020893
5662314326796548448,2018-02-22 09:54:55.555,1167711
5197776459461422996,2018-02-22 09:54:56.693,1232120
5930445165254110830,2018-02-22 09:54:56.881,1188683
6857903459361331566,2018-02-22 09:54:57.805,1232120
5243829023235769570,2018-02-22 09:54:58.509,1049355
1472735465416853281,2018-02-22 09:55:00.520,1167711
1167487994520004759,2018-02-22 09:55:02.854,1188683
520741691181561167,2018-02-22 09:55:03.152,1199166
3733313397217269260,2018-02-22 09:55:04.406,1188683
8925486690502155422,2018-02-22 09:55:05.056,1188683
2384897496171296644,2018-02-22 09:55:05.317,1188683
6097779632751072103,2018-02-22 09:55:06.956,1188683
3481186421602278798,2018-02-22 09:55:08.082,1049355
5078933562677158587,2018-02-22 09:55:08.573,1188683
6323526235866672040,2018-02-22 09:55:09.585,1199166
2469350514597885791,2018-02-22 09:55:10.286,1199166
8349963548654850095,2018-02-22 09:55:12.229,1232120
261794169256416631,2018-02-22 09:55:15.561,1188683
5962083875082647771,2018-02-22 09:55:15.596,1049355
6623501578148309954,2018-02-22 09:55:16.473,1232120
3872341224737581265,2018-02-22 09:55:16.538,1199166
6406081668161726153,2018-02-22 09:55:18.022,1167711
1774866368814248246,2018-02-22 09:55:18.325,1020893
2142783432320683185,2018-02-22 09:55:18.524,1167711
3884156335096745148,2018-02-22 09:55:18.773,1199166
2007318610833568868,2018-02-22 09:55:19.221,1199166
1774866368814248246,2018-02-22 09:55:19.711,1020893
558588504356100571,2018-02-22 09:55:20.904,1167711
6295793238157640112,2018-02-22 09:55:21.658,1188683
3899108628380472435,2018-02-22 09:55:22.272,1049355
6820304785839764531,2018-02-22 09:55:24.164,1188683
8827817978041811189,2018-02-22 09:55:24.279,1221633
4545742033914241061,2018-02-22 09:55:27.111,1232120
1859884399985653279,2018-02-22 09:55:28.323,1221633
4624752839363963560,2018-02-22 09:55:29.050,1199166
5835434202776691326,2018-02-22 09:55:29.324,1188683
2424046346364206701,2018-02-22 09:55:31.322,1020893
4522887381283887097,2018-02-22 09:55:32.491,1221633
5459758641071121629,2018-02-22 09:55:33.782,1232120
7164939271954300088,2018-02-22 09:55:33.952,1232120
1708255840608928211,2018-02-22 09:55:34.998,1221633
6657251300196376259,2018-02-22 09:55:35.137,1188683
6914634116086041463,2018-02-22 09:55:35.172,1020893
7489120373626182562,2018-02-22 09:55:36.320,1167711
8247588025694835151,2018-02-22 09:55:36.508,1199166
4447385563428389378,2018-02-22 09:55:36.938,1188683
261303034542052076,2018-02-22 09:55:37.187,1188683
6765439323752514477,2018-02-22 09:55:38.746,1221633
7363382562399500350,2018-02-22 09:55:40.489,1020893
7583811371220413415,2018-02-22 09:55:41.197,1188683
7772784848553123489,2018-02-22 09:55:41.395,1199166
7771181417314513915,2018-02-22 09:55:41.416,1199166
168655653702960570,2018-02-22 09:55:43.290,1167711
1303472643726795313,2018-02-22 09:55:44.555,1221633
2555645521494997783,2018-02-22 09:55:45.135,1167711
3798050672160604207,2018-02-22 09:55:45.368,1221633
5175138633653756665,2018-02-22 09:55:45.579,1221633
8264460112211828642,2018-02-22 09:55:46.507,1221633
1040213336460642613,2018-02-22 09:55:46.872,1221633
3534097027477462863,2018-02-22 09:55:47.160,1188683
825034853056160991,2018-02-22 09:55:47.455,1221633
1806833414810313031,2018-02-22 09:55:52.138,1188683
1546523128560045700,2018-02-22 09:55:53.224,1167711
7742497426871007900,2018-02-22 09:55:55.281,1188683
6130321741662833101,2018-02-22 09:55:55.831,1188683
935969477551625748,2018-02-22 09:55:57.200,1188683
219677062490940602,2018-02-22 09:55:57.715,1188683
8173352109166048864,2018-02-22 09:55:57.867,1167711
1011106840775005785,2018-02-22 09:56:01.531,1199166
6796828993168532037,2018-02-22 09:56:02.670,1188683
1179836177929808160,2018-02-22 09:56:03.805,1188683
3967672219377053198,2018-02-22 09:56:05.372,1232120
4482808293722907442,2018-02-22 09:56:06.082,1232120
8202275681891469795,2018-02-22 09:56:07.485,1232120
762371407379505426,2018-02-22 09:56:07.962,1167711
5353097766098134316,2018-02-22 09:56:08.746,1232120
871427056931967287,2018-02-22 09:56:10.810,1232120
8505269564190021361,2018-02-22 09:56:11.043,1167711
5178276338835290866,2018-02-22 09:56:11.837,1188683
8003761182529662506,2018-02-22 09:56:12.026,1020893
3347650126440144890,2018-02-22 09:56:15.672,1199166
4489975260689437417,2018-02-22 09:56:17.189,1167711
7333077877663961789,2018-02-22 09:56:18.560,1049355
218052425071739525,2018-02-22 09:56:22.096,1049355
861865047722574083,2018-02-22 09:56:22.762,1049355
6635999219117972356,2018-02-22 09:56:25.268,1188683
8753671187421489807,2018-02-22 09:56:25.290,1167711
6063064945667977231,2018-02-22 09:56:25.926,1232120
1455122599022369791,2018-02-22 09:56:29.331,1020893
6185503973012935821,2018-02-22 09:56:30.261,1232120
6525025075191910994,2018-02-22 09:56:30.606,1020893
6788087465640937946,2018-02-22 09:56:32.170,1232120
2050372461547037774,2018-02-22 09:56:33.433,1199166
5643097914329928867,2018-02-22 09:56:33.448,1167711
7486716601988912845,2018-02-22 09:56:33.949,1188683
2241911814574683876,2018-02-22 09:56:33.950,1199166
5807032496615000530,2018-02-22 09:56:34.212,1221633
6574992057268617327,2018-02-22 09:56:34.879,1221633
7996557980100383714,2018-02-22 09:56:34.886,1188683
811695093055062710,2018-02-22 09:56:35.979,1049355
6264444041527253613,2018-02-22 09:56:36.378,1049355
3055263129400862686,2018-02-22 09:56:36.504,1199166
2991994400668531013,2018-02-22 09:56:36.892,1020893
6009173962653231149,2018-02-22 09:56:37.063,1188683
7239344852054307183,2018-02-22 09:56:38.025,1221633
291798071504132362,2018-02-22 09:56:38.063,1020893
5753511914190218932,2018-02-22 09:56:39.116,1221633
625111016815998455,2018-02-22 09:56:39.248,1020893
1029889213878981234,2018-02-22 09:56:39.827,1221633
1411621109078890747,2018-02-22 09:56:40.144,1188683
8222757572338640223,2018-02-22 09:56:40.190,1221633
6274178279895016533,2018-02-22 09:56:40.959,1199166
3736547210598576830,2018-02-22 09:56:41.946,1167711
3646288991965325085,2018-02-22 09:56:43.372,1221633
4899141984181934435,2018-02-22 09:56:44.995,1221633
6080218254838783943,2018-02-22 09:56:45.037,1232120
7027890625294735226,2018-02-22 09:56:46.836,1167711
6443190086871369722,2018-02-22 09:56:47.719,1221633
4297722210849167381,2018-02-22 09:56:48.178,1188683
8762403381936854513,2018-02-22 09:56:50.359,1221633
6054934273640687229,2018-02-22 09:56:51.705,1020893
2838564340342615319,2018-02-22 09:56:51.946,1188683
8279845061943996938,2018-02-22 09:56:53.402,1020893
5978193425182245053,2018-02-22 09:56:53.492,1020893
5200064412315678199,2018-02-22 09:56:56.245,1232120
3481181242354878880,2018-02-22 09:56:56.623,1167711
3160783820829001031,2018-02-22 09:56:57.908,1167711
5556727364479038185,2018-02-22 09:57:00.505,1188683
4447199776695936755,2018-02-22 09:57:01.220,1188683
3346939071694991955,2018-02-22 09:57:02.830,1199166
3756895488700956121,2018-02-22 09:57:03.182,1199166
4038528994653097096,2018-02-22 09:57:04.138,1188683
7128171728443019050,2018-02-22 09:57:05.072,1232120
2230406018291443710,2018-02-22 09:57:05.187,1188683
7636196124561113084,2018-02-22 09:57:05.538,1049355
1679078534022530764,2018-02-22 09:57:05.866,1167711
6097450237236382114,2018-02-22 09:57:08.392,1020893
8127853168135659928,2018-02-22 09:57:08.573,1188683
1103408473161664309,2018-02-22 09:57:08.995,1188683
7168824063737212504,2018-02-22 09:57:10.752,1167711
1903444642881333182,2018-02-22 09:57:11.216,1188683
3139351109349723123,2018-02-22 09:57:11.412,1188683
976829374033551575,2018-02-22 09:57:12.267,1049355
5456654544094136636,2018-02-22 09:57:13.544,1167711
4683446234536580454,2018-02-22 09:57:14.233,1167711
6352400768722534453,2018-02-22 09:57:15.645,1199166
714054767777867039,2018-02-22 09:57:15.696,1167711
4837149810748757901,2018-02-22 09:57:18.038,1232120
8316456788502565368,2018-02-22 09:57:19.677,1167711
8127395512157112278,2018-02-22 09:57:21.183,1167711
2694315869204281965,2018-02-22 09:57:23.576,1049355
3779900641785074990,2018-02-22 09:57:24.093,1188683
316985546857275142,2018-02-22 09:57:24.767,1232120
8318663737245183942,2018-02-22 09:57:25.755,1199166
6208044540451318967,2018-02-22 09:57:26.638,1199166
8889115766773552831,2018-02-22 09:57:27.787,1049355
8397512501945622612,2018-02-22 09:57:28.467,1199166
2165131121422832667,2018-02-22 09:57:29.645,1199166
3905493158303245506,2018-02-22 09:57:30.217,1232120
8677246798066837331,2018-02-22 09:57:31.340,1199166
4837203902001040512,2018-02-22 09:57:31.482,1221633
5244792415071636391,2018-02-22 09:57:31.594,1232120
5859670377560060296,2018-02-22 09:57:32.112,1049355
7212775768106848100,2018-02-22 09:57:32.197,1167711
7071600702616022483,2018-02-22 09:57:32.475,1221633
6760366922903147648,2018-02-22 09:57:32.892,1221633
4913129695203482336,2018-02-22 09:57:32.982,1167711
5972550575344019926,2018-02-22 09:57:33.084,1188683
8979555705263544928,2018-02-22 09:57:33.096,1199166
5633605154980443801,2018-02-22 09:57:33.346,1221633
4677399568444146473,2018-02-22 09:57:37.014,1167711
8328944613913386024,2018-02-22 09:57:37.917,1049355
2104054734652341040,2018-02-22 09:57:38.411,1221633
1475500947796346343,2018-02-22 09:57:38.468,1020893
714559730144654962,2018-02-22 09:57:38.769,1221633
3626438906002673371,2018-02-22 09:57:40.327,1188683
1414447963728891689,2018-02-22 09:57:40.489,1232120
406420566925560888,2018-02-22 09:57:40.788,1167711
1978423862813805439,2018-02-22 09:57:41.388,1199166
7622669946771482158,2018-02-22 09:57:42.051,1221633
5728575424753479675,2018-02-22 09:57:42.236,1221633
2899483381552988957,2018-02-22 09:57:43.097,1188683
4682867124115428435,2018-02-22 09:57:43.410,1049355
4011195609525786870,2018-02-22 09:57:44.259,1188683
2049050280281003184,2018-02-22 09:57:44.292,1049355
2244826371382714356,2018-02-22 09:57:45.278,1221633
688670182237866436,2018-02-22 09:57:46.348,1020893
120843951009132178,2018-02-22 09:57:47.226,1232120
3693820394161379019,2018-02-22 09:57:49.665,1020893
169581783301637920,2018-02-22 09:57:50.225,1020893
3529481727044561584,2018-02-22 09:57:50.722,1167711
918875134882282927,2018-02-22 09:57:50.997,1020893
7829510403661938741,2018-02-22 09:57:51.332,1020893
5582331632593008646,2018-02-22 09:57:51.612,1049355
8981551850047912038,2018-02-22 09:57:51.959,1020893
2709901124217478792,2018-02-22 09:57:52.287,1188683
4617987617542550888,2018-02-22 09:57:52.893,1188683
7687438625145189751,2018-02-22 09:57:53.747,1199166
5155518097378948640,2018-02-22 09:57:54.473,1221633
8989281591836145998,2018-02-22 09:57:56.940,1049355
2185383107292292679,2018-02-22 09:57:57.857,1020893
5387917375357335777,2018-02-22 09:57:59.584,1188683
6856719239841349915,2018-02-22 09:58:00.635,1167711
3415117308352763988,2018-02-22 09:58:01.555,1020893
899054866669133908,2018-02-22 09:58:02.759,1188683
2295960251749942240,2018-02-22 09:58:02.794,1188683
15748854848907969,2018-02-22 09:58:04.614,1020893
9059824557656046897,2018-02-22 09:58:04.709,1167711
4247322964983195660,2018-02-22 09:58:05.887,1232120
1756838444333616062,2018-02-22 09:58:05.889,1232120
4611386221424008074,2018-02-22 09:58:06.866,1232120
711832374217735809,2018-02-22 09:58:10.336,1020893
7655727969051165979,2018-02-22 09:58:13.624,1167711
1539977728800409209,2018-02-22 09:58:20.664,1167711
2734539792934185620,2018-02-22 09:58:21.591,1199166
4016083936262271353,2018-02-22 09:58:22.194,1188683
8178964289500898214,2018-02-22 09:58:22.693,1199166
5304896493974025339,2018-02-22 09:58:23.445,1221633
6583229259868566737,2018-02-22 09:58:23.962,1221633
7405074457385831030,2018-02-22 09:58:25.053,1199166
6665450691380000669,2018-02-22 09:58:25.849,1221633
378445146209329398,2018-02-22 09:58:25.997,1232120
4606171853204090954,2018-02-22 09:58:27.180,1167711
